given address,elys address,vesting amount,bank,account type,vest start time,vest end time
elys1wk7jwkqt2h9cnpkst85j9n454e4y8znlgk842n,elys1wk7jwkqt2h9cnpkst85j9n454e4y8znlgk842n,21465196,24683656,/cosmos.vesting.v1beta1.PeriodicVestingAccount,"Wed, 11 Dec 2024 09:30:00 GMT","Tue, 01 Dec 2026 09:30:00 GMT"
