given address,elys address,commitment,acount_type,bank
cosmos1k9zunp2t7ggsf2492zj4gwgmv508qu6sle6up7,elys1k9zunp2t7ggsf2492zj4gwgmv508qu6slermvu,17.61,,0
cosmos1wrn35jhd7ukqsxgzsatjsdfr905g9hyc6dectw,elys1wrn35jhd7ukqsxgzsatjsdfr905g9hyc6dqlxv,17.61,,0
cosmos1qu3cwjmvp8fmg5c0hwzdyeltpnxcvvyzuh2n39,elys1qu3cwjmvp8fmg5c0hwzdyeltpnxcvvyzuhn5u8,17.61,,0
cosmos1j0jaa6fgyt4n23peeagnyla825850xl3v5e27t,elys1j0jaa6fgyt4n23peeagnyla825850xl3v5qdnf,17.61,,0
cosmos1se3m7l96epxme2ar998zghl8zxqhskezq0r5g3,elys1se3m7l96epxme2ar998zghl8zxqhskezq06n9n,17.61,,0
cosmos1de5vlrkehvd4ykq37ppts8tuw9ll4hr27le25r,elys1de5vlrkehvd4ykq37ppts8tuw9ll4hr27lqdep,17.61,,0
cosmos13rwavy4sljttu22hwrwtn6kp6g7ftujnsllkrl,elys13rwavy4sljttu22hwrwtn6kp6g7ftujnslx3wa,17.61,,0
cosmos1e499m9chnrkmg899t4wgffpx3jgg00eelnevrj,elys1e499m9chnrkmg899t4wgffpx3jgg00eelnqtws,17.61,,0
cosmos1jn9y5dyuc2g0n7zae0vth7e75auhh3pk7c943n,elys1jn9y5dyuc2g0n7zae0vth7e75auhh3pk7cuju3,17.61,,0
cosmos1rfvh7tgrpgrmalnavfsvgn2nh9awv5h04l3wkwyknp77ewgayuuqcqcser,elys1rfvh7tgrpgrmalnavfsvgn2nh9awv5h04l3wkwyknp77ewgayuuqu7nx3x,17.61,,0
cosmos196m5uljnj54svn7mmmxe5qwplr59kvtus0xvt5,elys196m5uljnj54svn7mmmxe5qwplr59kvtus0ltxk,17.61,,0
cosmos17cxc0kysrpdwx95q4d442yxkcu7eytpmhh2uz0,elys17cxc0kysrpdwx95q4d442yxkcu7eytpmhhnm0d,17.61,,0
cosmos1wmrtlgly40z4rfkdxljse822kwf5jdcwys4p3x,elys1wmrtlgly40z4rfkdxljse822kwf5jdcwysvxuy,17.61,,0
cosmos1lc24syrcknagkrfhkdywpeemzwq7x28mxyaqcs,elys1lc24syrcknagkrfhkdywpeemzwq7x28mxyy84j,17.61,,0
cosmos123rv8zyvt9g9ggpahqkmus9f2uvh0af7tn0sez,elys123rv8zyvt9g9ggpahqkmus9f2uvh0af7tnkh5q,17.61,,0
cosmos1nwuyhjz8uqyz2d5nuz329lztg0j7n5yr8n2klg,elys1nwuyhjz8uqyz2d5nuz329lztg0j7n5yr8nn3j2,17.61,,0
cosmos1t44c8vcc6pmeh68h465dxajytmd8xvufx2p9lr,elys1t44c8vcc6pmeh68h465dxajytmd8xvufx2czjp,17.61,,0
cosmos19qurulsdh9c7yxlsauqkfr0lgzxhnqzmz93v44,elys19qurulsdh9c7yxlsauqkfr0lgzxhnqzmz9gtch,17.61,,0
cosmos1lp083kahrfd54fvd5msy36pelc8k2xat2u24hx,elys1lp083kahrfd54fvd5msy36pelc8k2xat2unj6y,17.61,,0
cosmos1c65hdsrzjr0g36k3syl559l98a5ca8s9w82ghc,elys1c65hdsrzjr0g36k3syl559l98a5ca8s9w8n066,17.61,,0
cosmos1cdtv0vtdpemur9jczf5j2g87wq45j0a4rpvh9x,elys1cdtv0vtdpemur9jczf5j2g87wq45j0a4rp4sgy,17.61,,0
cosmos1zunmrk46y25nyg9ezypvn88zvnyeckgevsuatf,elys1zunmrk46y25nyg9ezypvn88zvnyeckgevs96xt,17.61,,0
cosmos1sjcz098nv0963azq3z9zp43eecmx0pj0ndandn,elys1sjcz098nv0963azq3z9zp43eecmx0pj0ndy5q3,17.61,,0
cosmos1eqgwa88avprt6ttl0c0ng9hudmr0lkl8a48ph4,elys1eqgwa88avprt6ttl0c0ng9hudmr0lkl8a47x6h,17.61,,0
cosmos17f5elmfdfnh7hv8qvkxwyx0mwm82q208un539d,elys17f5elmfdfnh7hv8qvkxwyx0mwm82q208undkg0,17.61,,0
cosmos1j26duxjk7z8encg73xx9uk5agv3snncwdhdm6n,elys1j26duxjk7z8encg73xx9uk5agv3snncwdh5uh3,17.61,,0
cosmos1stvxat3uxuvw99gl8cek9faa2mt6ma5tcq0c5p,elys1stvxat3uxuvw99gl8cek9faa2mt6ma5tcqkler,17.61,,0
cosmos1kxqtfk5gnuxcj0ur8c5aeprl3fywjzgs838ygg,elys1kxqtfk5gnuxcj0ur8c5aeprl3fywjzgs837r92,17.61,,0
cosmos1ryeq830drart97pxdm87nx8353eypvypg3jn47,elys1ryeq830drart97pxdm87nx8353eypvypg3t5cu,17.61,,0
cosmos1tu50en2zzfgfj8qx8zdhxky3hdwlcjga2g7cde,elys1tu50en2zzfgfj8qx8zdhxky3hdwlcjga2g8lqm,17.61,,0
cosmos1fmrwdy8asqqnp6ze2g7nhlky4p2909szgert3z,elys1fmrwdy8asqqnp6ze2g7nhlky4p2909szge6vuq,17.61,,0
cosmos1p6ezl9y027c7m6gy9yut3qq932dxhsw0uqlvm8,elys1p6ezl9y027c7m6gy9yut3qq932dxhsw0uqxtk9,17.61,,0
cosmos1529etnrqr3lgxqhqw5qkexdguhxrsxrw9mxsae,elys1529etnrqr3lgxqhqw5qkexdguhxrsxrw9mlhsm,17.61,,0
cosmos16zlha66hxwe7m3macm5sjyk7t4trkean503e8z,elys16zlha66hxwe7m3macm5sjyk7t4trkean50g72q,17.61,,0
cosmos1au3gtnylyav290w7zr8guh2xqfftejdrn3vwn8,elys1au3gtnylyav290w7zr8guh2xqfftejdrn34f79,17.61,,0
cosmos1t7u3m75mnvnkwmymxv3ccztht7qtxl99gwp2m6,elys1t7u3m75mnvnkwmymxv3ccztht7qtxl99gwcdkc,17.61,,0
cosmos1dgcepqdyvkmfhh8t0yzvm5587mrcsxk7qagumz,elys1dgcepqdyvkmfhh8t0yzvm5587mrcsxk7qa3mkq,17.61,,0
cosmos17kf9r4uy4679wa5kwznqx034fnx29cmm2s6pu6,elys17kf9r4uy4679wa5kwznqx034fnx29cmm2srx3c,17.61,,0
cosmos1td0l38zzygq8zpchqjpa4fx48kqv4sa8pek5ef,elys1td0l38zzygq8zpchqjpa4fx48kqv4sa8pe0n5t,17.61,,0
cosmos16kclcrpj2ydvx3036lvjcz8p0rm5rjp32ryz05,elys16kclcrpj2ydvx3036lvjcz8p0rm5rjp32ra9zk,17.61,,0
cosmos14gcrps68gdw7u955uxunxl9yf9kn72kfxm9ga7,elys14gcrps68gdw7u955uxunxl9yf9kn72kfxmu0su,17.61,,0
cosmos105hyzedr33nm2l8a4sfmcsyn306pj20g7ss93z,elys105hyzedr33nm2l8a4sfmcsyn306pj20g7sfzuq,17.61,,0
cosmos18ppnvz7zz3vemuxfglmx5vj6p2d3tlx87j2l9j,elys18ppnvz7zz3vemuxfglmx5vj6p2d3tlx87jncgs,17.61,,0
cosmos1ergdj8c68gfqughcl9r70ze23z9hcx00h8fzgz,elys1ergdj8c68gfqughcl9r70ze23z9hcx00h8s99q,17.61,,0
cosmos19ktxshye53fny8rtjy79ckaxdzx6xegpukamqk,elys19ktxshye53fny8rtjy79ckaxdzx6xegpukyud5,17.61,,0
cosmos12q5g3hum4cdsc64urlspqle4lm8cwk5gtv0tce,elys12q5g3hum4cdsc64urlspqle4lm8cwk5gtvkv4m,17.61,,0
cosmos1ugw0pjtxup8mf6dl9sraj9wkqcnmjrmclvhwta,elys1ugw0pjtxup8mf6dl9sraj9wkqcnmjrmclvwfxl,17.61,,0
cosmos13r8vzce7zutd8r8ctdq3jsurq2u0nzqwdy4j8k,elys13r8vzce7zutd8r8ctdq3jsurq2u0nzqwdyv425,17.61,,0
cosmos1pnktqpnxe0egs8w7k2p8k4drve3vds744pptvd,elys1pnktqpnxe0egs8w7k2p8k4drve3vds744pcvp0,17.61,,0
cosmos1qrqcyweaq02twse03k8acumcas8lr2wxen3hyq,elys1qrqcyweaq02twse03k8acumcas8lr2wxengsfz,17.61,,0
cosmos13nvx0q43txpznl8sykcpl895qcs9w4cy8rrldz,elys13nvx0q43txpznl8sykcpl895qcs9w4cy8r6cqq,17.61,,0
cosmos1na3u66uvq0a576mypqe87fg93mgcdkptqtj9kx,elys1na3u66uvq0a576mypqe87fg93mgcdkptqttzmy,17.61,,0
cosmos1jutvlxr7cwchylhvcuva339fxrxw2258ln0mfl,elys1jutvlxr7cwchylhvcuva339fxrxw2258lnkuya,17.61,,0
cosmos15hpmsxjvg87ure7hqpsg5ecd8psdkjf3hk205u,elys15hpmsxjvg87ure7hqpsg5ecd8psdkjf3hknge7,17.61,,0
cosmos1tadh9jvrlhtek6zqp2gwfmn0j8rm7qxsv2gwv5,elys1tadh9jvrlhtek6zqp2gwfmn0j8rm7qxsv23fpk,17.61,,0
cosmos1ca6qgxry5me4lrcgsktplp4ajvj2textz8hq68,elys1ca6qgxry5me4lrcgsktplp4ajvj2textz8w8h9,17.61,,0
cosmos15qcajv97xcp07h479lwgt28g55scwtptz7vmx7,elys15qcajv97xcp07h479lwgt28g55scwtptz74utu,17.61,,0
cosmos12nmktlc9d9nvukm6mtqesydecqzrvlulldjfka,elys12nmktlc9d9nvukm6mtqesydecqzrvlulldtwml,17.61,,0
cosmos18lwxjq9hrgg5qt6z4nc2mtld8pydfs3yuvxctt,elys18lwxjq9hrgg5qt6z4nc2mtld8pydfs3yuvllxf,17.61,,0
cosmos1ulzvl89s5p3w5vp3dhrh0hknzfd5hqm9lj5t88,elys1ulzvl89s5p3w5vp3dhrh0hknzfd5hqm9ljdv29,17.61,,0
cosmos1lhumyeuyjhnrypzwcpmw7wft98mz80we8rkqnu,elys1lhumyeuyjhnrypzwcpmw7wft98mz80we8r0877,17.61,,0
cosmos1539s73pmrggje59xsdvah3pecr2mdrma5rn0me,elys1539s73pmrggje59xsdvah3pecr2mdrma5r2gkm,17.61,,0
cosmos1g7tsffqsxfj0jj6pxwp8pwjp2k4y0dvfmwqq0l,elys1g7tsffqsxfj0jj6pxwp8pwjp2k4y0dvfmwe8za,17.61,,0
cosmos1skkeaaywk6jzrvpzla9plt24w6dh7gqcc4uh2k,elys1skkeaaywk6jzrvpzla9plt24w6dh7gqcc49s85,17.61,,0
cosmos14pt7lcjkw34hqukxrsxxfrayps89tv5pvne22p,elys14pt7lcjkw34hqukxrsxxfrayps89tv5pvnqd8r,17.61,,0
cosmos1l8e96cxqcwupn3xhv5qhv6lmlwv69nms4dxjuw,elys1l8e96cxqcwupn3xhv5qhv6lmlwv69nms4dl43v,17.61,,0
cosmos1k4d8983vghvh74pz08d0wnunhurvsar92g2vqm,elys1k4d8983vghvh74pz08d0wnunhurvsar92gntde,17.61,,0
cosmos1tsf4zx36hvnl7jr3p2acvgqk3ujw3w4753whcd,elys1tsf4zx36hvnl7jr3p2acvgqk3ujw3w4753hs40,17.61,,0
cosmos1fv0ls4faq2n08t9ajtxsyhlxd6futn7fchc5g6,elys1fv0ls4faq2n08t9ajtxsyhlxd6futn7fchpn9c,17.61,,0
cosmos1jlqx0cz0qc2etc97g2vh0mrnnfwpssg7rhhvza,elys1jlqx0cz0qc2etc97g2vh0mrnnfwpssg7rhwt0l,17.61,,0
cosmos1yyt8pmd5pc0hjf6xkqcxrdq6sn8kux0gr8ce08,elys1yyt8pmd5pc0hjf6xkqcxrdq6sn8kux0gr8p7z9,17.61,,0
cosmos1c68tmjxh2sljpy5f9mad3as0rull4cs6a0yc3w,elys1c68tmjxh2sljpy5f9mad3as0rull4cs6a0aluv,17.61,,0
cosmos1e02ccs6w0fra7a4m6dhmt76lkuhjfh95rdhp0x,elys1e02ccs6w0fra7a4m6dhmt76lkuhjfh95rdwxzy,17.61,,0
cosmos1dpgmpnxglcjsva8v0gna2p2el2ytktshp84qed,elys1dpgmpnxglcjsva8v0gna2p2el2ytktshp8v850,17.61,,0
cosmos179tvw9ppfux70e088c2tvkhun5mfymnjg7xy4v,elys179tvw9ppfux70e088c2tvkhun5mfymnjg7lrcw,17.61,,0
cosmos1anxncc3305cul0lgj4x2kqxgay9umef4jmjxn6,elys1anxncc3305cul0lgj4x2kqxgay9umef4jmtp7c,17.61,,0
cosmos1n4a7szqm4gu0xegntwy245fjq8tlfh4v4a9jjt,elys1n4a7szqm4gu0xegntwy245fjq8tlfh4v4au4lf,17.61,,0
cosmos1smczg5k4pt3pehjsgyaealxtyvy9q5jq46l423,elys1smczg5k4pt3pehjsgyaealxtyvy9q5jq46xj8n,17.61,,0
cosmos14kswf902azg27gpnqfm3tpcle97ftt0ewc0a96,elys14kswf902azg27gpnqfm3tpcle97ftt0ewck6gc,17.61,,0
cosmos1vz2je5rg7j3a56yqzaewlpvzc7ay8mss4879x8,elys1vz2je5rg7j3a56yqzaewlpvzc7ay8mss488zt9,17.61,,0
cosmos1vdktnumcwm7t5eeagxgp5dklxuenhla6z37jmm,elys1vdktnumcwm7t5eeagxgp5dklxuenhla6z384ke,17.61,,0
cosmos1taduntf86qszr4q7v9sc7xqdaqwdump4pzwhpy,elys1taduntf86qszr4q7v9sc7xqdaqwdump4pzhsvx,17.61,,0
cosmos13ywxkngld3c6yu9z22n9zq4m6rl5cd9epk5v8j,elys13ywxkngld3c6yu9z22n9zq4m6rl5cd9epkdt2s,17.61,,0
cosmos1ps9mz0ml4kg3gf98xgdnhpvuhc2wtdlyley3y0,elys1ps9mz0ml4kg3gf98xgdnhpvuhc2wtdlyleakfd,17.61,,0
cosmos10gqcnh664svfm2e54cz7assxp8jwaj0xsu0wsg,elys10gqcnh664svfm2e54cz7assxp8jwaj0xsukfa2,17.61,,0
cosmos1qcf7gq9wvuj8zq6x6cq6lngwe5kxsfclzg0x8p,elys1qcf7gq9wvuj8zq6x6cq6lngwe5kxsfclzgkp2r,17.61,,0
cosmos1glwu5eslza9rqwgryqe7ctsueq7uqa76fnjunc,elys1glwu5eslza9rqwgryqe7ctsueq7uqa76fntm76,17.61,,0
cosmos169vrgrzepeak3rf5lek9cey64mxh2427s0aw49,elys169vrgrzepeak3rf5lek9cey64mxh2427s0yfc8,17.61,,0
cosmos1wpaa3pk0h945c3zhu6fd07q0c82pd08u25642h,elys1wpaa3pk0h945c3zhu6fd07q0c82pd08u25rj84,17.61,,0
cosmos1nzt9d589p89sdn3utgam5keqlsfayl66cny5cn,elys1nzt9d589p89sdn3utgam5keqlsfayl66cnan43,17.61,,0
cosmos1pcac8k8ggxfdar9chmx9jm6qmn6mlaheqcwazk,elys1pcac8k8ggxfdar9chmx9jm6qmn6mlaheqch605,17.61,,0
cosmos1du7048tqar4rls25q4w8ja75zhkq25ajmxy8qg,elys1du7048tqar4rls25q4w8ja75zhkq25ajmxaqd2,17.61,,0
cosmos1lurncqq27w4520lt62xcyl9rwfcu00fnxw7rzt,elys1lurncqq27w4520lt62xcyl9rwfcu00fnxw8y0f,17.61,,0
cosmos1u2qsur9cygvjevup63qhaunmh3vn30sershmam,elys1u2qsur9cygvjevup63qhaunmh3vn30serswuse,17.61,,0
cosmos1rf32hjp8t8dgh3vkzrzhu9vllhgfcye4dfg6xq,elys1rf32hjp8t8dgh3vkzrzhu9vllhgfcye4df3atz,17.61,,0
cosmos1jfyt7rztjtj6kpxwxn965cyryd3k3qa5e0m2fl,elys1jfyt7rztjtj6kpxwxn965cyryd3k3qa5e0zdya,17.61,,0
cosmos17m6uxeh8phtnyjwnpyuvrvgqjv02mrlny8hmkt,elys17m6uxeh8phtnyjwnpyuvrvgqjv02mrlny8wumf,17.61,,0
cosmos156wyqadczgyu4z79mx7a8c75fhkyy4eqz293dk,elys156wyqadczgyu4z79mx7a8c75fhkyy4eqz2ukq5,17.61,,0
cosmos1z8cye2ghc7t8t60mfec7v2ln029632s6tvcnxd,elys1z8cye2ghc7t8t60mfec7v2ln029632s6tvp5t0,17.61,,0
cosmos1rxwmsy60mdt32zha9ktesk585ljlp0z9az28nx,elys1rxwmsy60mdt32zha9ktesk585ljlp0z9aznq7y,17.61,,0
cosmos1rsyzxk7umpu2l9e99jx89c5knqwhmm0rta9ppn,elys1rsyzxk7umpu2l9e99jx89c5knqwhmm0rtauxv3,17.61,,0
cosmos192j3nda9wltguynpxjzn5e8fl23yyd8dxxkyu5,elys192j3nda9wltguynpxjzn5e8fl23yyd8dxx0r3k,17.61,,0
cosmos1064lpc2aa4n2nf4rahsd4dqzw8v5ksjfgudpj2,elys1064lpc2aa4n2nf4rahsd4dqzw8v5ksjfgu5xlg,17.61,,0
cosmos1k0af7zaf6yehnpke3px6kesujymd5a8dz08u8u,elys1k0af7zaf6yehnpke3px6kesujymd5a8dz07m27,17.61,,0
cosmos1ff74c0r7shm8delc005kq4nty7w73n4ywjluf4,elys1ff74c0r7shm8delc005kq4nty7w73n4ywjxmyh,17.61,,0
cosmos1t9wsy0mc8jx0mzfs6882s0vw3rgyfrcm9lxfm6,elys1t9wsy0mc8jx0mzfs6882s0vw3rgyfrcm9llwkc,17.61,,0
cosmos1r0adhz23s4cjdysa228g4w777l6dysvuz6mgvd,elys1r0adhz23s4cjdysa228g4w777l6dysvuz6z0p0,17.61,,0
cosmos1hqg825lwg5h5vjjytglhhkd4gv6ne4epl8hsra,elys1hqg825lwg5h5vjjytglhhkd4gv6ne4epl8whwl,17.61,,0
cosmos1lya7656qsv932gtdv8w0cxxt0gwmuwwmtg2s5e,elys1lya7656qsv932gtdv8w0cxxt0gwmuwwmtgnhem,17.61,,0
cosmos1pnrv7f0e2cwk4qgadvvrwc2k0tm536hcpvdnrt,elys1pnrv7f0e2cwk4qgadvvrwc2k0tm536hcpv55wf,17.61,,0
cosmos1plguq89jvnj26waemjcchcez3ww80a62nyf95p,elys1plguq89jvnj26waemjcchcez3ww80a62nyszer,17.61,,0
cosmos1egqvv9zz8y5jakgtl25xymmdt0lj9c8ca5fs4j,elys1egqvv9zz8y5jakgtl25xymmdt0lj9c8ca5shcs,17.61,,0
cosmos1qzljuxdqxphnphh9hql7u0d48ug43wtj0qvjhe,elys1qzljuxdqxphnphh9hql7u0d48ug43wtj0q446m,17.61,,0
cosmos1x4pr9xzpneh89yctft4f5ke8rd26wxwmqe99yd,elys1x4pr9xzpneh89yctft4f5ke8rd26wxwmqeuzf0,17.61,,0
cosmos18wakq0zq6mmskt9kxmgevmjvnhpw2du8yk7c6c,elys18wakq0zq6mmskt9kxmgevmjvnhpw2du8yk8lh6,17.61,,0
cosmos1qyn7fez9aay4a5d9763m2hxehu8zxpcym8umcq,elys1qyn7fez9aay4a5d9763m2hxehu8zxpcym89u4z,17.61,,0
cosmos1uw55l8236lqp50ezsfanp05mfhk0ttnalr0r6e,elys1uw55l8236lqp50ezsfanp05mfhk0ttnalrkyhm,17.61,,0
cosmos1tzmxqcew89qkp7dnz29mgtkja79p8z3cl8ah8a,elys1tzmxqcew89qkp7dnz29mgtkja79p8z3cl8ys2l,17.61,,0
cosmos1kvdu5uwrsuzdganv3t0nex8250yu29qjvt9gpp,elys1kvdu5uwrsuzdganv3t0nex8250yu29qjvtu0vr,17.61,,0
cosmos1rnvaeke2rgvcf4etz4p9vyye75gupx6v64yq99,elys1rnvaeke2rgvcf4etz4p9vyye75gupx6v64a8g8,17.61,,0
cosmos15qwjyfphsj6gm7ddy3cs92lcldd9gf0cqn2wvj,elys15qwjyfphsj6gm7ddy3cs92lcldd9gf0cqnnfps,17.61,,0
cosmos1ftmad685juwcqhlc25djcurxnt9l3kfwtxqeu5,elys1ftmad685juwcqhlc25djcurxnt9l3kfwtxe73k,17.61,,0
cosmos1qvjxqhvc073cneteaed0mft8uxywasqhjn0v2j,elys1qvjxqhvc073cneteaed0mft8uxywasqhjnkt8s,17.61,,0
cosmos1w4awt5h97659p7vrfms5t5rxz5q4zxrtc8mnx8,elys1w4awt5h97659p7vrfms5t5rxz5q4zxrtc8z5t9,17.61,,0
cosmos18s4sv4nqdlnu23hhn4uma7ds9mkxlawzjhar8h,elys18s4sv4nqdlnu23hhn4uma7ds9mkxlawzjhyy24,17.61,,0
cosmos15gntmq52hgu8txx3yxrujgh6t2v87kjyqzv4z4,elys15gntmq52hgu8txx3yxrujgh6t2v87kjyqz4j0h,17.61,,0
cosmos159nklj68lekke5pdlaa7x9mmsq6rptxw25fprj,elys159nklj68lekke5pdlaa7x9mmsq6rptxw25sxws,17.61,,0
cosmos15m5fgjxffpauf6fqn2qvss404x9cd5dvjfq4jl,elys15m5fgjxffpauf6fqn2qvss404x9cd5dvjfejla,17.61,,0
cosmos1npyk4xn3yxulztgpurdlmhsm3u8ph0wuhcrjqp,elys1npyk4xn3yxulztgpurdlmhsm3u8ph0wuhc64dr,17.61,,0
cosmos1uw4gly3gdm4u4d630qkdsn8qma4m95smsu629j,elys1uw4gly3gdm4u4d630qkdsn8qma4m95smsurdgs,17.61,,0
cosmos19tkv2lv0rqutyrl6h803xml87r5j7zr6kpxupz,elys19tkv2lv0rqutyrl6h803xml87r5j7zr6kplmvq,17.61,,0
cosmos1zgx2sxur25lejr38mqv2jt3ajhmdyr0eqferna,elys1zgx2sxur25lejr38mqv2jt3ajhmdyr0eqfqy7l,17.61,,0
cosmos1jt0m0e8v84cp575g6f276vtyapsaqzlhhhmcmm,elys1jt0m0e8v84cp575g6f276vtyapsaqzlhhhzlke,17.61,,0
cosmos1fvgwzy784hghdedj89483xygtzw5p7tkqmqlnz,elys1fvgwzy784hghdedj89483xygtzw5p7tkqmec7q,17.61,,0
cosmos1vn6wwmlehhzxjkz4qt65g6v7s38mgejlefae8s,elys1vn6wwmlehhzxjkz4qt65g6v7s38mgejlefy72j,17.61,,0
cosmos1q845x4rpc43j2shnxq9vkaaut6c3jdk02f00my,elys1q845x4rpc43j2shnxq9vkaaut6c3jdk02fkgkx,17.61,,0
cosmos1fg0mlhfm3gcnxduav7t7tf8q9ujn0g55ldjhee,elys1fg0mlhfm3gcnxduav7t7tf8q9ujn0g55ldts5m,17.61,,0
cosmos18cxe7ug6nja70zpzmuf9ywaaqne6lgyvvm6zsj,elys18cxe7ug6nja70zpzmuf9ywaaqne6lgyvvmr9as,17.61,,0
cosmos103ne7e3vyh9455hau4h8825tgev2pjv6cwyqy8,elys103ne7e3vyh9455hau4h8825tgev2pjv6cwa8f9,17.61,,0
cosmos1el9f3zxz2gdd5kq59m44d3pe4s66y8fedz8st2,elys1el9f3zxz2gdd5kq59m44d3pe4s66y8fedz7hxg,17.61,,0
cosmos1rqv33zdj9jaz2s2l9rra5qyh2m9fmhqrtfc3lz,elys1rqv33zdj9jaz2s2l9rra5qyh2m9fmhqrtfpkjq,17.61,,0
cosmos1zrdhd8lwn99p0e9wgrz38fnj59qwxng2vkdj9p,elys1zrdhd8lwn99p0e9wgrz38fnj59qwxng2vk54gr,17.61,,0
cosmos183udxx8d26p32z6fhff8ueqt3w3wyygwjrdyyk,elys183udxx8d26p32z6fhff8ueqt3w3wyygwjr5rf5,17.61,,0
cosmos1hur4caja0tahwpkjhph33a92kgyq3uqz9l5pdm,elys1hur4caja0tahwpkjhph33a92kgyq3uqz9ldxqe,17.61,,0
cosmos1m3jxjw7u4e5jpa02lw7nzc7n9yq5ns0vcyjp35,elys1m3jxjw7u4e5jpa02lw7nzc7n9yq5ns0vcytxuk,17.61,,0
cosmos1mrg2cqc9ds9cfht4syeakqjmqxu3x3hf0auqw8,elys1mrg2cqc9ds9cfht4syeakqjmqxu3x3hf0a98r9,17.61,,0
cosmos1e3ner8ue6n7dh97wpf5uagafvyafchc7tjlp2v,elys1e3ner8ue6n7dh97wpf5uagafvyafchc7tjxx8w,17.61,,0
cosmos1yn28ce2lx6zkgfa7fywx286nx4uks6rh4xgus5,elys1yn28ce2lx6zkgfa7fywx286nx4uks6rh4x3mak,17.61,,0
cosmos1ugw6q7zdf777ljnnpx6t57zunn0jytteke9qus,elys1ugw6q7zdf777ljnnpx6t57zunn0jyttekeu83j,17.61,,0
cosmos1hsmwjqyth8p5clxx9vydnvuk2uuhs0fcu3zpsj,elys1hsmwjqyth8p5clxx9vydnvuk2uuhs0fcu3mxas,17.61,,0
cosmos1vp85zcv5tegtw67j440kjc54gmlk3t3ftdgz97,elys1vp85zcv5tegtw67j440kjc54gmlk3t3ftd39gu,17.61,,0
cosmos1ae0498ssyhlhmd6ur6ejxac0mpvt70wnh6rylt,elys1ae0498ssyhlhmd6ur6ejxac0mpvt70wnh66rjf,17.61,,0
cosmos15x2hee9t20s0fauhs35qszsr8wyvs3y26j9m4p,elys15x2hee9t20s0fauhs35qszsr8wyvs3y26juucr,17.61,,0
cosmos162gkvsmq0ad7c5k0ggjr8mrx74uk689sex0yql,elys162gkvsmq0ad7c5k0ggjr8mrx74uk689sexkrda,17.61,,0
cosmos16hr8n5nnt3zsxrp0uuugymlj0mhkjj2zkxr6kp,elys16hr8n5nnt3zsxrp0uuugymlj0mhkjj2zkx6amr,17.61,,0
cosmos143rfzzlswhd8yv8qutr98p99hahwze8nf9jwz2,elys143rfzzlswhd8yv8qutr98p99hahwze8nf9tf0g,17.61,,0
cosmos1d7nuhps8rjl552dv2xg6p3tdk552344d0dxr0r,elys1d7nuhps8rjl552dv2xg6p3tdk552344d0dlyzp,17.61,,0
cosmos1g5cncl27wkzcwaqw6sgsyjd5nw7zv203mxw2sf,elys1g5cncl27wkzcwaqw6sgsyjd5nw7zv203mxhdat,17.61,,0
cosmos146cujyl2xdkk7p4x0uqlm54xmvk87ke0cm9jlr,elys146cujyl2xdkk7p4x0uqlm54xmvk87ke0cmu4jp,17.61,,0
cosmos1hxns6dm367dxyuaxf98xq2m7msjtsu7u4kcfa4,elys1hxns6dm367dxyuaxf98xq2m7msjtsu7u4kpwsh,17.61,,0
cosmos1gujy6mg6zgj5y9rj32r62xaw99yrsfeumk5hss,elys1gujy6mg6zgj5y9rj32r62xaw99yrsfeumkdsaj,17.61,,0
cosmos1ewqfywmrh3q5h5vyfgt9cshhcwnnty70w2lxzd,elys1ewqfywmrh3q5h5vyfgt9cshhcwnnty70w2xp00,17.61,,0
cosmos1c44hnvqekuszum7p5jhw5cgz03t8rgt572j7fh,elys1c44hnvqekuszum7p5jhw5cgz03t8rgt572tey4,17.61,,0
cosmos1y7rhnclqw3e54wd38e7lan25rutrt43tq6r6un,elys1y7rhnclqw3e54wd38e7lan25rutrt43tq66a33,17.61,,0
cosmos1j8la649g4y2ykfxg5musrtes77xssd3nav2fkd,elys1j8la649g4y2ykfxg5musrtes77xssd3navnwm0,17.61,,0
cosmos176gpxel8ugx3aygeyanvrz6zks6z3cssqshza9,elys176gpxel8ugx3aygeyanvrz6zks6z3cssqsw9s8,17.61,,0
cosmos1hkrdl0gp4e8990j7jy7wtdsxxlp29w8k58t0wy,elys1hkrdl0gp4e8990j7jy7wtdsxxlp29w8k58jgrx,17.61,,0
cosmos10qknv757uwf4ypxwxjndn9ttmwynvs3l66ny85,elys10qknv757uwf4ypxwxjndn9ttmwynvs3l662r2k,17.61,,0
cosmos16c820q2ljrt298ucw3unxympxnskrvhfz40s8m,elys16c820q2ljrt298ucw3unxympxnskrvhfz4kh2e,17.61,,0
cosmos1ck6ep4zdfl7cxafmvndd0kzemr0yy6vhh4ap65,elys1ck6ep4zdfl7cxafmvndd0kzemr0yy6vhh4yxhk,17.61,,0
cosmos1xr47pxlgkgjgw5r354dfs4fvj909l54q34760s,elys1xr47pxlgkgjgw5r354dfs4fvj909l54q348azj,17.61,,0
cosmos1vk4ge4kpsptnl50f59k9uzkf6cutf9a9ttxzl3,elys1vk4ge4kpsptnl50f59k9uzkf6cutf9a9ttl9jn,17.61,,0
cosmos134n045wpnyppql6mqjcqmq7detr87mpxm8gtzu,elys134n045wpnyppql6mqjcqmq7detr87mpxm83v07,17.61,,0
