given address,elys address,vesting amount,bank,account type,vest start time,vest end time
elys1a9qavmjnjqrw9h8dj9adlfg9taz0xum7t60jw5,elys1a9qavmjnjqrw9h8dj9adlfg9taz0xum7t60jw5,36000000,36000000,/cosmos.vesting.v1beta1.PeriodicVestingAccount,"Wed, 11 Dec 2024 09:30:00 GMT","Mon, 20 Nov 2028 09:30:00 GMT"
